lemma	derivation	category	cluster_id	senses
yoga	yo/ga	praatipadika	55	diligence
yoga	yo/ga	praatipadika	56	acquisition
yoga	yo/ga	praatipadika	57	fitness
yoga	yo/ga	praatipadika	58	exertion
yoga	yo/ga	praatipadika	59	concentrated grammatical rule
yoga	yo/ga	praatipadika	60	wealth
yoga	yo/ga	praatipadika	61	conveyance
yoga	yo/ga	praatipadika	62	construction
yuj	yu/j	dhaatu	0	a pair; dual; pairs; the number two
yuj	yuj	dhaatu	0	belong to; bring together; combine; join; joined; to join; unite
yuj	yu/j	dhaatu	1	even; exciting; yoked
yuj	yuj	dhaatu	1	add; inject; insert
yuj	yu/j	dhaatu	2	companion; comrade
yuj	yuj	dhaatu	2	adjust; to turn
yuj	yu/j	dhaatu	3	being in couples; couple
yuj	yuj	dhaatu	3	possessed of; to bring into possession of
yuj	yu/j	dhaatu	4	the zodiacal sign Gemini
yuj	yuj	dhaatu	4	despise; enjoin
yuj	yu/j	dhaatu	5	possessed of
yuj	yuj	dhaatu	5	be absorbed in meditation; to concentrate the mind in order to obtain union with the Universal Spirit; to wish to be absorbed in meditation
yuj	yu/j	dhaatu	6	the two Aśvins
yuj	yuj	dhaatu	6	recall; to recollect
yuj	yu/j	dhaatu	7	joined
yuj	yuj	dhaatu	7	accomplish; help to; perform; undertake
yuj	yu/j	dhaatu	8	harnessed
yuj	yuj	dhaatu	8	be fitted for; prepare; prepared for; set to work; to be made ready; to make ready
yuj	yu/j	dhaatu	9	a yoke-fellow
yuj	yuj	dhaatu	9	to aim at; to wish to fix or aim
yuj	yu/j	dhaatu	10	drawn by
yuj	yuj	dhaatu	10	to think little of
yuj	yu/j	dhaatu	11	a sage who devotes his time to abstract contemplation
yuj	yuj	dhaatu	11	conjunction with; provide with; to be endowed with; to come into conjunction with
yuj	yu/j	dhaatu	12	granting
yuj	yuj	dhaatu	12	to command
yuj	yu/j	dhaatu	13	an exciter
yuj	yuj	dhaatu	13	to accrue to; to confer; to confer anything upon; to encompass; to equip
yuj	yu/j	dhaatu	14	furnished or provided or filled with
yuj	yuj	dhaatu	14	fit out; not to be fit; to be fit
yuj	yu/j	dhaatu	15	affected by
yuj	yuj	dhaatu	15	to be yoked; yoke; yoke with
yuj	yu/j	dhaatu	16	bestowing
yuj	yuj	dhaatu	16	to ascertain or know the conjunction of the moon with an asterism
yuj	yu/j	dhaatu	17	associate
yuj	yuj	dhaatu	17	to offer; to urge
yuj	yuj	dhaatu	18	fix; repair; restore; to fix in
yuj	yuj	dhaatu	19	fall to the lot of
yuj	yuj	dhaatu	20	to use; use
yuj	yuj	dhaatu	21	to lead towards
yuj	yuj	dhaatu	22	devout
yuj	yuj	dhaatu	23	arrange; to put in order
yuj	yuj	dhaatu	24	proper; proper for; right; suitable
yuj	yuj	dhaatu	25	esteem lightly
yuj	yuj	dhaatu	26	furnish
yuj	yuj	dhaatu	27	connect
yuj	yuj	dhaatu	28	direct
yuj	yuj	dhaatu	29	embrace
yuj	yuj	dhaatu	30	suit any one; suit anything
yuj	yuj	dhaatu	31	draw up
yuj	yuj	dhaatu	32	to come into union
yuj	yuj	dhaatu	33	concentrate
yuj	yuj	dhaatu	34	bestow anything upon
yuj	yuj	dhaatu	35	harnessed; to harness; to wish to harness
yuj	yuj	dhaatu	36	employ
yuj	yuj	dhaatu	37	endow with; to endow
yuj	yuj	dhaatu	38	impel to; put to; to put on; to set
yuj	yuj	dhaatu	39	attack
yuj	yuj	dhaatu	40	bring or put together
yuj	yuj	dhaatu	41	to be united in marriage
yuj	yuj	dhaatu	42	to mix with
yuj	yuj	dhaatu	43	to fasten on
yuj	yuj	dhaatu	44	to appoint or to charge or intrust with
yuj	yuj	dhaatu	45	carry on
yuj	yuj	dhaatu	46	apply
yuj	yuj	dhaatu	47	deserve to be
yuj	yuj	dhaatu	48	to attach one's self to; to join one's self to
yuj	yuj	dhaatu	49	to wish to appoint or institute
